"Início dos relatórios","Término dos relatórios","Nome do anúncio","Veiculação do anúncio",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)","Classificação de qualidade","Classificação da taxa de engajamento","Classificação da taxa de conversão",Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link","CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Custo por candidatura enviada (BRL)","Apps enviados","Inscrições no app para celular enviadas","Apps do site enviados","Candidaturas enviadas offline","Inscrições na Meta enviadas","Finalizações de compra iniciadas","Finalizações de compra iniciadas no app para celular","Finalizações de compra iniciadas no site","Finalizações de pagamento iniciadas offline","Finalizações da compra iniciadas na Meta","Custo por finalização de compra iniciada (BRL)",Compras,"Compras no app","Compras no site","Compras offline","Compras na Meta","Custo por compra (BRL)","Nome da campanha","Identificação da campanha","Nome do conjunto de anúncios","Identificação do conjunto de anúncios"
2026-02-16,2026-02-22,"AD182 [MDA] [VID] VENDA - REMARKETING 11",active,6,actions:offsite_conversion.fb_pixel_purchase,3630,1.869972,115.69333333,65,Diário,694.16,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",6788,102.262817,88,7.888182,1.296405,141,2.077195,4.923121,,,,,,,13,,13,,,53.396923,6,,6,,,115.693333,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928870163,"00 - Page View VSL C - 180D - AD182 [MDA] [VID] VENDA - REMARKETING 11",120238626928800163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",inactive,,,0,0,,423.08,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089580163,"[00 - Aberto] [VSL C] - Best Ads [Gerais]",120239177089680163
2026-02-16,2026-02-22,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,22548,2.446071,98.33333333,423.08,Diário,885,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",55154,16.04598,237,3.734177,0.429706,408,0.739747,2.169118,,,,,,,26,,26,,,34.038462,9,,9,,,98.333333,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089580163,"[00 - Aberto] [VSL C] - Best Ads [Gerais]",120239177089680163
2026-02-16,2026-02-22,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",inactive,7,actions:offsite_conversion.fb_pixel_purchase,17980,3.601502,121.92857143,423.08,Diário,853.5,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",64755,13.180449,286,2.984266,0.441665,490,0.756698,1.741837,,,,,,,22,,22,,,38.795455,7,,7,,,121.928571,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089580163,"[00 - Aberto] [VSL C] - Best Ads [Gerais]",120239177089680163
2026-02-16,2026-02-22,"AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07",not_delivering,,,278,1.082734,,423.08,Diário,5.27,–,–,–,301,17.508306,,,,3,0.996678,1.756667,,,,,,,,,,,,,,,,,,,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089580163,"[00 - Aberto] [VSL C] - Best Ads [Gerais]",120239177089680163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",inactive,,,0,0,,423.08,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089580163,"[00 - Aberto] [VSL C] - Best Ads [Gerais]",120239177089680163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,,,0,0,,400,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 1",120240064195440163
2026-02-16,2026-02-22,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",not_delivering,,,0,0,,400,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 1",120240064195440163
2026-02-16,2026-02-22,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,33926,1.073896,90.64,150,Diário,725.12,"Na média","Na média","Na média",36433,19.902835,292,2.483288,0.801471,483,1.325721,1.501284,,,,,,,50,,50,,,14.5024,8,,8,,,90.64,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",120240193390410163
2026-02-16,2026-02-22,"AD191 [MDA] [VID] VENDA - SABE O QUE DA DINHEIRO V2",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD191 [MDA] [VID] VENDA - SABE O QUE DA DINHEIRO V2",120240514019600163
2026-02-16,2026-02-22,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,41964,1.071633,283.63333333,"Usando orçamento da campanha",0,850.9,"Na média","Na média","Na média",44970,18.921503,326,2.610123,0.724928,570,1.267512,1.492807,,,,,,,44,,44,,,19.338636,3,,3,,,283.633333,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872650163,"00 - Advantage - All ADS",120240768872710163
2026-02-16,2026-02-22,"AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872650163,"00 - Advantage - All ADS",120240768872710163
2026-02-16,2026-02-22,"AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,14801,1.079589,81.4325,"Usando orçamento da campanha",0,325.73,"Na média","Na média","Na média",15979,20.38488,124,2.626855,0.776019,225,1.408098,1.447689,,,,,,,26,,26,,,12.528077,4,,4,,,81.4325,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872650163,"00 - Advantage - All ADS",120240768872710163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,,,918,1.013072,,"Usando orçamento da campanha",0,25.28,"Na média","Na média","Na média",930,27.182796,5,5.056,0.537634,16,1.72043,1.58,,,,,,,1,,1,,,25.28,,,,,,,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872650163,"00 - Advantage - All ADS",120240768872710163
2026-02-16,2026-02-22,"AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872650163,"00 - Advantage - All ADS",120240768872710163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,21,1,,"Usando orçamento da campanha",0,1.19,–,–,–,21,56.666667,1,1.19,4.761905,4,19.047619,0.2975,,,,,,,1,,1,,,1.19,,,,,,,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872650163,"00 - Advantage - All ADS",120240768872710163
2026-02-16,2026-02-22,"AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE",not_delivering,,,2,1,,"Usando orçamento da campanha",0,0.09,–,–,–,2,45,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872650163,"00 - Advantage - All ADS",120240768872710163
2026-02-16,2026-02-22,"AD193 [MDA] [VID] VENDA - O YOUTUBE DEVERIA V2",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD193 [MDA] [VID] VENDA - O YOUTUBE DEVERIA V2",120240843377510163
2026-02-16,2026-02-22,"AD196 [MDA] [VID] VENDA - O QUE VOCÊ ESTÁ ESPERANDO",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,3625,1.491862,116.26666667,50,Diário,348.8,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",5408,64.497041,68,5.129412,1.257396,95,1.756657,3.671579,,,,,,,7,,7,,,49.828571,3,,3,,,116.266667,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD196 [MDA] [VID] VENDA - O QUE VOCÊ ESTÁ ESPERANDO",120240843591480163
2026-02-16,2026-02-22,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",not_delivering,,,305,1.052459,,150,Diário,8.03,–,–,–,321,25.015576,4,2.0075,1.246106,6,1.869159,1.338333,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 3",120241585189500163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,187,1.048128,,150,Diário,10.38,–,–,–,196,52.959184,6,1.73,3.061224,7,3.571429,1.482857,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 3",120241585189500163
2026-02-16,2026-02-22,"AD44 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V5",not_delivering,,,0,0,,80,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD44 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V5",120241703860660163
2026-02-16,2026-02-22,"AD45 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V6",not_delivering,,,0,0,,180,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD45 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V6",120241703900450163
2026-02-16,2026-02-22,"AD165 [MDA] [VID] VENDA - REMARKETING 4",active,5,actions:offsite_conversion.fb_pixel_purchase,3696,1.929113,138.238,100,Diário,691.19,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",7130,96.941094,86,8.037093,1.206171,149,2.089762,4.638859,,,,,,,21,,21,,,32.91381,5,,5,,,138.238,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928870163,"00 - Page View VSL C - 180D - AD165 [MDA] [VID] VENDA - REMARKETING 4",120238626928780163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",inactive,,,0,0,,150,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 2",120240064195460163
2026-02-16,2026-02-22,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",inactive,,,0,0,,150,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 2",120240064195460163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,0,0,,150,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 2",120240064195460163
2026-02-16,2026-02-22,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",not_delivering,,,0,0,,150,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,4,,4,,,0,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 2",120240064195460163
2026-02-16,2026-02-22,"AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07",inactive,,,0,0,,150,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 2",120240064195460163
2026-02-16,2026-02-22,"AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE",not_delivering,,,6156,1.417641,,150,Diário,416.17,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",8727,47.687636,140,2.972643,1.604217,217,2.486536,1.917834,,,,,,,9,,9,,,46.241111,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE",120240072282190163
2026-02-16,2026-02-22,"AD187 [MDA] [VID] VENDA - OLHA QUANTO ESSE",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD187 [MDA] [VID] VENDA - OLHA QUANTO ESSE",120240072324970163
2026-02-16,2026-02-22,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",120240315682180163
2026-02-16,2026-02-22,"AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",inactive,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-02-16,2026-02-22,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",not_delivering,,,176,1.096591,,"Usando orçamento da campanha",0,6.86,–,–,–,193,35.544041,7,0.98,3.626943,9,4.663212,0.762222,,,,,,,1,,1,,,6.86,,,,,,,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-02-16,2026-02-22,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",inactive,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",inactive,4,actions:offsite_conversion.fb_pixel_purchase,42303,1.085951,286.935,"Usando orçamento da campanha",0,1147.74,"Na média","Na média","Na média",45939,24.984001,280,4.099071,0.609504,505,1.099284,2.272752,,,,,,,31,,31,,,37.023871,4,,4,,,286.935,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-02-16,2026-02-22,"AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE",not_delivering,,,99,1.111111,,"Usando orçamento da campanha",0,9.17,–,–,–,110,83.363636,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-02-16,2026-02-22,"AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE",not_delivering,,,5,1,,"Usando orçamento da campanha",0,0.18,–,–,–,5,36,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703720163,"00 - Advantage - All ADS",120241047703780163
2026-02-16,2026-02-22,"AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",not_delivering,,,7572,1.049393,,"Usando orçamento da campanha",0,165.55,"Na média","Na média","Na média",7946,20.834382,67,2.470896,0.843192,121,1.522779,1.368182,,,,,,,9,,9,,,18.394444,,,,,,,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703720163,"00 - Advantage - All ADS",120241047703780163
2026-02-16,2026-02-22,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,1095,1.037443,,"Usando orçamento da campanha",0,67.73,"Na média","Na média","Na média",1136,59.621479,21,3.225238,1.848592,32,2.816901,2.116563,,,,,,,2,,2,,,33.865,,,,,,,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703720163,"00 - Advantage - All ADS",120241047703780163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,,,283,1.035336,,"Usando orçamento da campanha",0,7.97,–,–,–,293,27.201365,2,3.985,0.682594,6,2.047782,1.328333,,,,,,,1,,1,,,7.97,,,,,,,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703720163,"00 - Advantage - All ADS",120241047703780163
2026-02-16,2026-02-22,"AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,34488,1.066719,285.69666667,"Usando orçamento da campanha",0,857.09,"Na média","Acima da média","Na média",36789,23.297453,463,1.851166,1.258528,883,2.400174,0.970657,,,,,,,85,,85,,,10.083412,3,,3,,,285.696667,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703720163,"00 - Advantage - All ADS",120241047703780163
2026-02-16,2026-02-22,"AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER",not_delivering,,,17,1,,"Usando orçamento da campanha",0,0.79,–,–,–,17,46.470588,1,0.79,5.882353,1,5.882353,0.79,,,,,,,2,,2,,,0.395,,,,,,,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703720163,"00 - Advantage - All ADS",120241047703780163
2026-02-16,2026-02-22,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",inactive,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703720163,"00 - Advantage - All ADS",120241047703780163
2026-02-16,2026-02-22,"AD57 [MDA] [VID] VENDA - VOCÊ QUER VER UMA COISA BIZARRA",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,12262,1.204616,161.545,80,Diário,323.09,–,–,–,14771,21.873265,119,2.715042,0.805633,187,1.265994,1.727754,,,,,,,21,,21,,,15.385238,2,,2,,,161.545,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD57 [MDA] [VID] VENDA - VOCÊ QUER VER UMA COISA BIZARRA",120241193689570163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,,,1452,1.016529,,150,Diário,44.28,"Na média","Na média","Na média",1476,30,27,1.64,1.829268,37,2.506775,1.196757,,,,,,,4,,4,,,11.07,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 3",120241585189500163
2026-02-16,2026-02-22,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,1058,1.036862,26.95,150,Diário,26.95,"Na média","Na média","Na média",1097,24.567001,13,2.073077,1.18505,24,2.187785,1.122917,,,,,,,5,,5,,,5.39,1,,1,,,26.95,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 3",120241585189500163
2026-02-16,2026-02-22,"AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,1825,1.019726,22.16,150,Diário,44.32,"Na média","Na média","Na média",1861,23.815153,14,3.165714,0.752284,26,1.397098,1.704615,,,,,,,3,,3,,,14.773333,2,,2,,,22.16,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 3",120241585189500163
2026-02-16,2026-02-22,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,5,actions:offsite_conversion.fb_pixel_purchase,27774,1.077303,98.852,100,Diário,494.26,"Na média","Na média","Na média",29921,16.518833,212,2.331415,0.708532,390,1.303432,1.267333,,,,,,,34,,34,,,14.537059,5,,5,,,98.852,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",120238011615520163
2026-02-16,2026-02-22,"AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE",not_delivering,15,actions:offsite_conversion.fb_pixel_purchase,12139,1.892331,95.97133333,100,Diário,1439.57,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",22971,62.669017,317,4.54123,1.380001,472,2.054765,3.049936,,,,,,,46,,46,,,31.295,15,,15,,,95.971333,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE",120238621687160163
2026-02-16,2026-02-22,"AD158 [MDA] [VID] VENDA - DA PRA GANHAR MUITA GRANA",not_delivering,,,0,0,,150,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD158 [MDA] [VID] VENDA - DA PRA GANHAR MUITA GRANA",120238621687250163
2026-02-16,2026-02-22,"AD168 [MDA] [VID] VENDA - REMARKETING 7",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,5591,2.009301,262.4275,80,Diário,1049.71,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",11234,93.440449,176,5.964261,1.566673,246,2.189781,4.267114,,,,,,,33,,33,,,31.809394,4,,4,,,262.4275,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238623515480163,"00 - Page View VSL A - 180D - AD168 [MDA] [VID] VENDA - REMARKETING 7",120238623515520163
2026-02-16,2026-02-22,"AD182 [MDA] [VID] VENDA - REMARKETING 11",active,8,actions:offsite_conversion.fb_pixel_purchase,3772,1.676299,88.32625,80,Diário,706.61,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",6323,111.752333,96,7.360521,1.518267,144,2.2774,4.907014,,,,,,,26,,26,,,27.177308,8,,8,,,88.32625,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238623515480163,"00 - Page View VSL A - 180D - AD182 [MDA] [VID] VENDA - REMARKETING 11",120238625474290163
2026-02-16,2026-02-22,"AD162 [MDA] [VID] VENDA - REMARKETING 1",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,4030,1.912159,231.61333333,100,Diário,694.84,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",7706,90.1687,83,8.371566,1.077083,153,1.985466,4.541438,,,,,,,9,,9,,,77.204444,3,,3,,,231.613333,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928870163,"00 - Page View VSL C - 180D - AD162 [MDA] [VID] VENDA - REMARKETING 1",120238626928850163
